app_price_id,pub_name,pint_name,price_gbp,price_text,address,latitude,longitude,boroughs_visible,boroughs_raw_embedded,boroughs_raw_embedded_non_anomaly,boroughs_raw_embedded_site_anomaly,boroughs_all_sources,primary_borough,rank_visible_borough,estimated_average_price_text,pub_url,constructed_pub_url,borough_urls,pub_key,pint_position_for_pub,phone_number,email,website,booking_link,image_url,description,comment,food,cocktails,beer_garden,live_sports,live_music,pub_quiz,darts,pool,happy_hour,karaoke,cool,locality,source_datasets,source_row_count,visible_borough_source_row_count,raw_embedded_source_row_count,individual_pub_page_source_row_count,has_visible_borough_row,has_raw_embedded_map_row,has_individual_pub_page_row,is_clean_canonical_app_row,data_quality_notes,scraped_at_values
app_price_002810,The Old Dairy,Asahi,5.95,5.95,"1-3 Crouch Hill, London N4 4AP",51.5706,-0.115631,,Havering|Hillingdon|Redbridge,,Havering|Hillingdon|Redbridge,Havering|Hillingdon|Redbridge,,,,"https://www.pint-prices.com/pub/1-3%20Crouch%20Hill,%20London%20N4%204AP/The%20Old%20Dairy",https://www.pint-prices.com/pub/1-3%20Crouch%20Hill%2C%20London%20N4%204AP/The%20Old%20Dairy,https://www.pint-prices.com/borough-results/Havering|https://www.pint-prices.com/borough-results/Hillingdon|https://www.pint-prices.com/borough-results/Redbridge,The Old Dairy51.5706,1,🌐 https://www.greeneking.co.uk/pubs/greater-london/old-dairy 🍽️ Food available 🍹 Cocktails available ⚽ Live sports shown 🎸 Live music ❓ Pub quiz available,,https://www.greeneking.co.uk/pubs/greater-london/old-dairy,https://www.greeneking.co.uk/pubs/greater-london/old-dairy/book,https://images.app.goo.gl/FQfsBe42nVPhHbkk8,"Located in the heart of North London, The Old Dairy is a delightfully spacious pub and local landmark, occupying a beautiful listed building. Exposed brick walls add traditional charm to the interior while the picturesque murals on the exterior hark back to the pub's historic roots. With a range of amenities including disabled facilities, Sky Sports, live music, and pub quizzes, The Old Dairy offers a vibrant and welcoming atmosphere for guests to enjoy. Whether you're looking to catch a game, listen to live music, or simply relax with friends over cocktails and delicious food, The Old Dairy has something for everyone. Join us for a memorable experience at The Old Dairy in Finsbury Park.",London Pub Map Guy,Yes,Yes,,Yes,Yes,Yes,,,,,,,borough_embedded_map_data_raw|individual_pub_page,4,0,3,1,False,True,True,False,raw_embedded_includes_site_anomaly_borough|not_visible_in_borough_leaderboard,2026-07-03T23:10:47+00:00
app_price_002811,The Old Fish Market,Peary,6.75,6.75,Bristol,51.4537,-2.59308,,Havering|Hillingdon|Redbridge,,Havering|Hillingdon|Redbridge,Havering|Hillingdon|Redbridge,,,,https://www.pint-prices.com/pub/Bristol/The%20Old%20Fish%20Market,https://www.pint-prices.com/pub/Bristol/The%20Old%20Fish%20Market,https://www.pint-prices.com/borough-results/Havering|https://www.pint-prices.com/borough-results/Hillingdon|https://www.pint-prices.com/borough-results/Redbridge,The Old Fish Market51.4537,1,,,,,,,AUTO_ADDED_PINT,,,,,,,,,,,,,borough_embedded_map_data_raw,3,0,3,0,False,True,False,False,raw_embedded_includes_site_anomaly_borough|not_visible_in_borough_leaderboard|not_found_on_individual_pub_page_extract,2026-07-03T23:10:47+00:00
app_price_002812,The Old George,Amstel,5.6,5.6,Bethnal Green,51.527,-0.0607656,,Havering|Hillingdon|Redbridge,,Havering|Hillingdon|Redbridge,Havering|Hillingdon|Redbridge,,,,https://www.pint-prices.com/pub/Bethnal%20Green/The%20Old%20George,https://www.pint-prices.com/pub/Bethnal%20Green/The%20Old%20George,https://www.pint-prices.com/borough-results/Havering|https://www.pint-prices.com/borough-results/Hillingdon|https://www.pint-prices.com/borough-results/Redbridge,The Old George51.527,2,,,,,,,AUTO_ADDED_PINT,,,,,,,,,,,,,borough_embedded_map_data_raw,3,0,3,0,False,True,False,False,raw_embedded_includes_site_anomaly_borough|not_visible_in_borough_leaderboard|not_found_on_individual_pub_page_extract,2026-07-03T23:10:47+00:00
app_price_002813,The Old George,Carlsburg,3.5,3.5,Bethnal Green,51.527,-0.0607656,,Havering|Hillingdon|Redbridge,,Havering|Hillingdon|Redbridge,Havering|Hillingdon|Redbridge,,,,https://www.pint-prices.com/pub/Bethnal%20Green/The%20Old%20George,https://www.pint-prices.com/pub/Bethnal%20Green/The%20Old%20George,https://www.pint-prices.com/borough-results/Havering|https://www.pint-prices.com/borough-results/Hillingdon|https://www.pint-prices.com/borough-results/Redbridge,The Old George51.527,1,,,,,,,AUTO_ADDED_PINT,,,,,,,,,,,,,borough_embedded_map_data_raw,3,0,3,0,False,True,False,False,raw_embedded_includes_site_anomaly_borough|not_visible_in_borough_leaderboard|not_found_on_individual_pub_page_extract,2026-07-03T23:10:47+00:00
app_price_002814,The Old George,Moretti,2.5,2.5,NE1 1EZ,54.9714,-1.61284,,Havering|Hillingdon|Redbridge,,Havering|Hillingdon|Redbridge,Havering|Hillingdon|Redbridge,,,,https://www.pint-prices.com/pub/NE1%201EZ/The%20Old%20George,https://www.pint-prices.com/pub/NE1%201EZ/The%20Old%20George,https://www.pint-prices.com/borough-results/Havering|https://www.pint-prices.com/borough-results/Hillingdon|https://www.pint-prices.com/borough-results/Redbridge,The Old George54.9714,1,,,,,,,AUTO_ADDED_PINT,,,,,,,,,,,,,borough_embedded_map_data_raw|individual_pub_page,4,0,3,1,False,True,True,False,raw_embedded_includes_site_anomaly_borough|not_visible_in_borough_leaderboard,2026-07-03T23:10:47+00:00
app_price_002815,The Old Pack Horse,Amstel,5.35,5.35,"434 Chiswick High Rd., Chiswick, London W4 5TF",51.4929,-0.266606,,Havering|Hillingdon|Redbridge,,Havering|Hillingdon|Redbridge,Havering|Hillingdon|Redbridge,,,,"https://www.pint-prices.com/pub/434%20Chiswick%20High%20Rd.,%20Chiswick,%20London%20W4%205TF/The%20Old%20Pack%20Horse",https://www.pint-prices.com/pub/434%20Chiswick%20High%20Rd.%2C%20Chiswick%2C%20London%20W4%205TF/The%20Old%20Pack%20Horse,https://www.pint-prices.com/borough-results/Havering|https://www.pint-prices.com/borough-results/Hillingdon|https://www.pint-prices.com/borough-results/Redbridge,The Old Pack Horse51.4929,1,🌐 https://www.oldpackhorsechiswick.co.uk/ 🍽️ Food available ☀️ Beer garden available 🎸 Live music,,https://www.oldpackhorsechiswick.co.uk/,,https://www.oldpackhorsechiswick.co.uk/-/media/sites/pubs-and-hotels/o/the-old-pack-horse-_-p061/images/2024/exterior/old-pack-horse-131.ashx,"Welcome to The Old Pack Horse, a Fuller's Pub and Restaurant located in Chiswick, London. This pub offers a unique blend of grade-II listed heritage and contemporary style, providing a welcoming atmosphere for all guests. Enjoy delicious Thai food, a variety of craft beers, and friendly service from the best staff in town. With features like a beer garden, live music events, and a selection of board games, The Old Pack Horse is the perfect spot to unwind and socialize. Join us for a memorable experience at The Old Pack Horse in Chiswick.",London Pub Map Guy,yes,,yes,,yes,,,,,,,,borough_embedded_map_data_raw|individual_pub_page,4,0,3,1,False,True,True,False,raw_embedded_includes_site_anomaly_borough|not_visible_in_borough_leaderboard,2026-07-03T23:10:47+00:00
app_price_002816,The Old Plough,Carling,4.2,4.2,LE4 4DP,52.6752,-1.11849,,Havering|Hillingdon|Redbridge,,Havering|Hillingdon|Redbridge,Havering|Hillingdon|Redbridge,,,,https://www.pint-prices.com/pub/LE4%204DP/The%20Old%20Plough,https://www.pint-prices.com/pub/LE4%204DP/The%20Old%20Plough,https://www.pint-prices.com/borough-results/Havering|https://www.pint-prices.com/borough-results/Hillingdon|https://www.pint-prices.com/borough-results/Redbridge,The Old Plough52.6752,1,,,,,,,AUTO_ADDED_PINT,,,,,,,,,,,,,borough_embedded_map_data_raw|individual_pub_page,4,0,3,1,False,True,True,False,raw_embedded_includes_site_anomaly_borough|not_visible_in_borough_leaderboard,2026-07-03T23:10:47+00:00
app_price_002817,The Old Plough,Leffe,7.3,7.3,LE4 4DP,52.6752,-1.11849,,Havering|Hillingdon|Redbridge,,Havering|Hillingdon|Redbridge,Havering|Hillingdon|Redbridge,,,,https://www.pint-prices.com/pub/LE4%204DP/The%20Old%20Plough,https://www.pint-prices.com/pub/LE4%204DP/The%20Old%20Plough,https://www.pint-prices.com/borough-results/Havering|https://www.pint-prices.com/borough-results/Hillingdon|https://www.pint-prices.com/borough-results/Redbridge,The Old Plough52.6752,3,,,,,,,AUTO_ADDED_PINT,,,,,,,,,,,,,borough_embedded_map_data_raw|individual_pub_page,4,0,3,1,False,True,True,False,raw_embedded_includes_site_anomaly_borough|not_visible_in_borough_leaderboard,2026-07-03T23:10:47+00:00
app_price_002818,The Old Plough,Staropramen,5.5,5.5,LE4 4DP,52.6752,-1.11849,,Havering|Hillingdon|Redbridge,,Havering|Hillingdon|Redbridge,Havering|Hillingdon|Redbridge,,,,https://www.pint-prices.com/pub/LE4%204DP/The%20Old%20Plough,https://www.pint-prices.com/pub/LE4%204DP/The%20Old%20Plough,https://www.pint-prices.com/borough-results/Havering|https://www.pint-prices.com/borough-results/Hillingdon|https://www.pint-prices.com/borough-results/Redbridge,The Old Plough52.6752,2,,,,,,,AUTO_ADDED_PINT,,,,,,,,,,,,,borough_embedded_map_data_raw|individual_pub_page,4,0,3,1,False,True,True,False,raw_embedded_includes_site_anomaly_borough|not_visible_in_borough_leaderboard,2026-07-03T23:10:47+00:00
app_price_002819,The Old Ship,Pravha,5.7,5.7,"17 Barnes St, London E14 7NW",51.5136,-0.0399585,,Havering|Hillingdon|Redbridge,,Havering|Hillingdon|Redbridge,Havering|Hillingdon|Redbridge,,,,"https://www.pint-prices.com/pub/17%20Barnes%20St,%20London%20E14%207NW/The%20Old%20Ship",https://www.pint-prices.com/pub/17%20Barnes%20St%2C%20London%20E14%207NW/The%20Old%20Ship,https://www.pint-prices.com/borough-results/Havering|https://www.pint-prices.com/borough-results/Hillingdon|https://www.pint-prices.com/borough-results/Redbridge,The Old Ship51.5136,1,🌐 https://www.oldship.net/ 🍽️ Food available ☀️ Beer garden available ❓ Pub quiz available,,https://www.oldship.net/,https://www.oldship.net/contact.php,https://images.app.goo.gl/H4CAYx1b8sUxzC776,"Located in Limehouse, London, The Old Ship is a proper East End boozer offering a wide selection of real ale, wine, and beer. With fresh filled rolls daily and regular LGBT+ cabaret events, this pub is a vibrant and welcoming spot for locals and visitors alike. Enjoy their pub quiz every Wednesday at 8.30pm and make sure to check out their cabaret performances. The Old Ship also features a beer garden for those sunny days and no need to book in advance - just turn up and enjoy the lively atmosphere.",London Pub Map Guy,Yes,,Yes,,,Yes,,,,,,,borough_embedded_map_data_raw|individual_pub_page,4,0,3,1,False,True,True,False,raw_embedded_includes_site_anomaly_borough|not_visible_in_borough_leaderboard,2026-07-03T23:10:47+00:00
app_price_002820,The Open Ditch,Asahi,4.3,4.3,Wr26ny,52.2424,-2.27274,,Havering|Hillingdon|Redbridge,,Havering|Hillingdon|Redbridge,Havering|Hillingdon|Redbridge,,,,https://www.pint-prices.com/pub/Wr26ny/The%20Open%20Ditch,https://www.pint-prices.com/pub/Wr26ny/The%20Open%20Ditch,https://www.pint-prices.com/borough-results/Havering|https://www.pint-prices.com/borough-results/Hillingdon|https://www.pint-prices.com/borough-results/Redbridge,The Open Ditch52.2424,1,,,,,,,AUTO_ADDED_PINT,,,,,,,,,,,,,borough_embedded_map_data_raw|individual_pub_page,4,0,3,1,False,True,True,False,raw_embedded_includes_site_anomaly_borough|not_visible_in_borough_leaderboard,2026-07-03T23:10:47+00:00
app_price_002821,The Orange Tree,Guinness,6.1,6.1,"The Orange Tree, 7 Totteridge Village, London, Greater London, N20 8NX",51.63,-0.197447,,Havering|Hillingdon|Redbridge,,Havering|Hillingdon|Redbridge,Havering|Hillingdon|Redbridge,,,,"https://www.pint-prices.com/pub/The%20Orange%20Tree,%207%20Totteridge%20Village,%20London,%20Greater%20London,%20N20%208NX/The%20Orange%20Tree",https://www.pint-prices.com/pub/The%20Orange%20Tree%2C%207%20Totteridge%20Village%2C%20London%2C%20Greater%20London%2C%20N20%208NX/The%20Orange%20Tree,https://www.pint-prices.com/borough-results/Havering|https://www.pint-prices.com/borough-results/Hillingdon|https://www.pint-prices.com/borough-results/Redbridge,The Orange Tree51.63,3,🌐 https://www.theorangetreetotteridge.co.uk/#/ 🍽️ Food available,,https://www.theorangetreetotteridge.co.uk/#/,,https://lh3.googleusercontent.com/p/AF1QipNMZqq3fZ5_7gFL8dUwWk4GHWr4qSvTPenS5wrC=s680-w680-h510,,,Yes,,,,,,,,,,,,borough_embedded_map_data_raw|individual_pub_page,8,0,6,2,False,True,True,False,raw_embedded_includes_site_anomaly_borough|not_visible_in_borough_leaderboard,2026-07-03T23:10:47+00:00
app_price_002822,The Orange Tree,Peroni,6.0,6.0,"The Orange Tree, 7 Totteridge Village, London, Greater London, N20 8NX",51.63,-0.197447,,Havering|Hillingdon|Redbridge,,Havering|Hillingdon|Redbridge,Havering|Hillingdon|Redbridge,,,,"https://www.pint-prices.com/pub/The%20Orange%20Tree,%207%20Totteridge%20Village,%20London,%20Greater%20London,%20N20%208NX/The%20Orange%20Tree",https://www.pint-prices.com/pub/The%20Orange%20Tree%2C%207%20Totteridge%20Village%2C%20London%2C%20Greater%20London%2C%20N20%208NX/The%20Orange%20Tree,https://www.pint-prices.com/borough-results/Havering|https://www.pint-prices.com/borough-results/Hillingdon|https://www.pint-prices.com/borough-results/Redbridge,The Orange Tree51.63,1,🌐 https://www.theorangetreetotteridge.co.uk/#/ 🍽️ Food available,,https://www.theorangetreetotteridge.co.uk/#/,,https://lh3.googleusercontent.com/p/AF1QipNMZqq3fZ5_7gFL8dUwWk4GHWr4qSvTPenS5wrC=s680-w680-h510,,,Yes,,,,,,,,,,,,borough_embedded_map_data_raw|individual_pub_page,8,0,6,2,False,True,True,False,raw_embedded_includes_site_anomaly_borough|not_visible_in_borough_leaderboard,2026-07-03T23:10:47+00:00
app_price_002823,The Ordnance Arms,Alpine Lager,4.2,4.2,"Ordnance Arms, 29 Ordnance Hill, London NW8 6PS, UK",51.5358,-0.171502,,Havering|Hillingdon|Redbridge,,Havering|Hillingdon|Redbridge,Havering|Hillingdon|Redbridge,,,,"https://www.pint-prices.com/pub/Ordnance%20Arms,%2029%20Ordnance%20Hill,%20London%20NW8%206PS,%20UK/The%20Ordnance%20Arms",https://www.pint-prices.com/pub/Ordnance%20Arms%2C%2029%20Ordnance%20Hill%2C%20London%20NW8%206PS%2C%20UK/The%20Ordnance%20Arms,https://www.pint-prices.com/borough-results/Havering|https://www.pint-prices.com/borough-results/Hillingdon|https://www.pint-prices.com/borough-results/Redbridge,The Ordnance Arms51.5358,1,020 7722 0278,,,,https://lh3.googleusercontent.com/p/AF1QipNFTKFv6InO-AUcBAsSLtpWKcPtX8XVevBVTsYx=s680-w680-h510,"Welcome to The Ordnance Arms! Located at 29 Ordnance Hill in London, this pub offers delicious food and a charming beer garden for you to enjoy. Whether you're looking for a relaxing meal or a casual drink outdoors, The Ordnance Arms has got you covered. Contact us at 020 7722 0278 for more information.",,Yes,,Yes,,,,,,,,,,borough_embedded_map_data_raw|individual_pub_page,4,0,3,1,False,True,True,False,raw_embedded_includes_site_anomaly_borough|not_visible_in_borough_leaderboard,2026-07-03T23:10:47+00:00
app_price_002824,The Overdraft Tavern,Heineken,4.5,4.5,"High St North, London E6 2JA",51.5401,0.0508268,,Havering|Hillingdon|Redbridge,,Havering|Hillingdon|Redbridge,Havering|Hillingdon|Redbridge,,,,"https://www.pint-prices.com/pub/High%20St%20North,%20London%20E6%202JA/The%20Overdraft%20Tavern",https://www.pint-prices.com/pub/High%20St%20North%2C%20London%20E6%202JA/The%20Overdraft%20Tavern,https://www.pint-prices.com/borough-results/Havering|https://www.pint-prices.com/borough-results/Hillingdon|https://www.pint-prices.com/borough-results/Redbridge,The Overdraft Tavern51.5401,1,⚽ Live sports shown 🎱 Pool available,,,,https://lh3.googleusercontent.com/p/AF1QipOtgXpHQhWu6OQeVz1q3Kjz8QNH0IvEIIMFbyAr=s680-w680-h510,"Welcome to The Overdraft Tavern, located on High St North in London! This pub is the perfect spot for sports enthusiasts with live sports screenings and pool available. Whether you're looking to catch a game or enjoy a friendly game of pool, The Overdraft Tavern has you covered. So gather your friends and head over for a great time!",London Pub Map Guy,,,,Yes,,,,Yes,,,,,borough_embedded_map_data_raw|individual_pub_page,4,0,3,1,False,True,True,False,raw_embedded_includes_site_anomaly_borough|not_visible_in_borough_leaderboard,2026-07-03T23:10:47+00:00
app_price_002825,The Oxford,Thatchers Gold,5.4,5.4,"Totterdown, Bristol",51.4422,-2.57917,,Havering|Hillingdon|Redbridge,,Havering|Hillingdon|Redbridge,Havering|Hillingdon|Redbridge,,,,https://www.pint-prices.com/pub/Totterdown%2C%20Bristol/The%20Oxford,https://www.pint-prices.com/pub/Totterdown%2C%20Bristol/The%20Oxford,https://www.pint-prices.com/borough-results/Havering|https://www.pint-prices.com/borough-results/Hillingdon|https://www.pint-prices.com/borough-results/Redbridge,The Oxford51.4422,1,,,,,,,AUTO_ADDED_PINT,,,,,,,,,,,,,borough_embedded_map_data_raw,3,0,3,0,False,True,False,False,raw_embedded_includes_site_anomaly_borough|not_visible_in_borough_leaderboard|not_found_on_individual_pub_page_extract,2026-07-03T23:10:47+00:00
app_price_002826,The Pant-yr-Ochain,Shropshire Gold,5.0,5.0,"Old Wrexham Rd, Gresford, Wrexham LL12 8TY",53.0764,-2.98484,,Havering|Hillingdon|Redbridge,,Havering|Hillingdon|Redbridge,Havering|Hillingdon|Redbridge,,,,"https://www.pint-prices.com/pub/Old%20Wrexham%20Rd,%20Gresford,%20Wrexham%20LL12%208TY/The%20Pant-yr-Ochain",https://www.pint-prices.com/pub/Old%20Wrexham%20Rd%2C%20Gresford%2C%20Wrexham%20LL12%208TY/The%20Pant-yr-Ochain,https://www.pint-prices.com/borough-results/Havering|https://www.pint-prices.com/borough-results/Hillingdon|https://www.pint-prices.com/borough-results/Redbridge,The Pant-yr-Ochain53.0764,1,,,,,,,AUTO_ADDED_PINT,,,,,,,,,,,,,borough_embedded_map_data_raw|individual_pub_page,4,0,3,1,False,True,True,False,raw_embedded_includes_site_anomaly_borough|not_visible_in_borough_leaderboard,2026-07-03T23:10:47+00:00
app_price_002827,The Parakeet,Pravha,5.9,5.9,256 Kentish Town Rd London NW5 2AA,51.5498,-0.140503,,Havering|Hillingdon|Redbridge,,Havering|Hillingdon|Redbridge,Havering|Hillingdon|Redbridge,,,,https://www.pint-prices.com/pub/256%20Kentish%20Town%20Rd%20London%20NW5%202AA/The%20Parakeet,https://www.pint-prices.com/pub/256%20Kentish%20Town%20Rd%20London%20NW5%202AA/The%20Parakeet,https://www.pint-prices.com/borough-results/Havering|https://www.pint-prices.com/borough-results/Hillingdon|https://www.pint-prices.com/borough-results/Redbridge,The Parakeet51.5498,1,,,,,,,AUTO_ADDED_PINT,,,,,,,,,,,,,borough_embedded_map_data_raw,3,0,3,0,False,True,False,False,raw_embedded_includes_site_anomaly_borough|not_visible_in_borough_leaderboard|not_found_on_individual_pub_page_extract,2026-07-03T23:10:47+00:00
app_price_002828,The Pennsylvanian (JD Wetherspoons),Rebellion IPA,2.9,2.9,WD3 1AN,51.6386,-0.46995,,Havering|Hillingdon|Redbridge,,Havering|Hillingdon|Redbridge,Havering|Hillingdon|Redbridge,,,,https://www.pint-prices.com/pub/WD3%201AN/The%20Pennsylvanian%20(JD%20Wetherspoons),https://www.pint-prices.com/pub/WD3%201AN/The%20Pennsylvanian%20%28JD%20Wetherspoons%29,https://www.pint-prices.com/borough-results/Havering|https://www.pint-prices.com/borough-results/Hillingdon|https://www.pint-prices.com/borough-results/Redbridge,The Pennsylvanian (JD Wetherspoons)51.6386,2,,,,,,,AUTO_ADDED_PINT,,,,,,,,,,,,,borough_embedded_map_data_raw|individual_pub_page,4,0,3,1,False,True,True,False,raw_embedded_includes_site_anomaly_borough|not_visible_in_borough_leaderboard,2026-07-03T23:10:47+00:00
app_price_002829,The Pennsylvanian (JD Wetherspoons),Worthington’s Creamflow Ale,1.99,1.99,WD3 1AN,51.6386,-0.46995,,Havering|Hillingdon|Redbridge,,Havering|Hillingdon|Redbridge,Havering|Hillingdon|Redbridge,,,,https://www.pint-prices.com/pub/WD3%201AN/The%20Pennsylvanian%20(JD%20Wetherspoons),https://www.pint-prices.com/pub/WD3%201AN/The%20Pennsylvanian%20%28JD%20Wetherspoons%29,https://www.pint-prices.com/borough-results/Havering|https://www.pint-prices.com/borough-results/Hillingdon|https://www.pint-prices.com/borough-results/Redbridge,The Pennsylvanian (JD Wetherspoons)51.6386,1,,,,,,,AUTO_ADDED_PINT,,,,,,,,,,,,,borough_embedded_map_data_raw|individual_pub_page,4,0,3,1,False,True,True,False,raw_embedded_includes_site_anomaly_borough|not_visible_in_borough_leaderboard,2026-07-03T23:10:47+00:00
app_price_002830,The Peter Cushing (Wetherspoons),Worthington’s Creamflow Ale,2.11,2.11,CT5 1DD,51.3565,1.0241,,Havering|Hillingdon|Redbridge,,Havering|Hillingdon|Redbridge,Havering|Hillingdon|Redbridge,,,,https://www.pint-prices.com/pub/CT5%201DD%20/The%20Peter%20Cushing%20(Wetherspoons),https://www.pint-prices.com/pub/CT5%201DD/The%20Peter%20Cushing%20%28Wetherspoons%29,https://www.pint-prices.com/borough-results/Havering|https://www.pint-prices.com/borough-results/Hillingdon|https://www.pint-prices.com/borough-results/Redbridge,The Peter Cushing (Wetherspoons)51.3565,1,,,,,,,AUTO_ADDED_PINT,,,,,,,,,,,,,borough_embedded_map_data_raw|individual_pub_page,4,0,3,1,False,True,True,False,raw_embedded_includes_site_anomaly_borough|not_visible_in_borough_leaderboard,2026-07-03T23:10:47+00:00
app_price_002831,The Pheonix Tap,Amstel,3.75,3.75,NE258HS,55.0386,-1.45238,,Havering|Hillingdon|Redbridge,,Havering|Hillingdon|Redbridge,Havering|Hillingdon|Redbridge,,,,https://www.pint-prices.com/pub/NE258HS/The%20Pheonix%20Tap,https://www.pint-prices.com/pub/NE258HS/The%20Pheonix%20Tap,https://www.pint-prices.com/borough-results/Havering|https://www.pint-prices.com/borough-results/Hillingdon|https://www.pint-prices.com/borough-results/Redbridge,The Pheonix Tap55.0386,1,,,,,,,AUTO_ADDED_PINT,,,,,,,,,,,,,borough_embedded_map_data_raw,3,0,3,0,False,True,False,False,raw_embedded_includes_site_anomaly_borough|not_visible_in_borough_leaderboard|not_found_on_individual_pub_page_extract,2026-07-03T23:10:47+00:00
app_price_002832,The Pilot,Amstel,5.95,5.95,"56 Wellesley Rd, London W4 4BZ",51.4903,-0.277183,,Havering|Hillingdon|Redbridge,,Havering|Hillingdon|Redbridge,Havering|Hillingdon|Redbridge,,,,"https://www.pint-prices.com/pub/56%20Wellesley%20Rd,%20London%20W4%204BZ/The%20Pilot",https://www.pint-prices.com/pub/56%20Wellesley%20Rd%2C%20London%20W4%204BZ/The%20Pilot,https://www.pint-prices.com/borough-results/Havering|https://www.pint-prices.com/borough-results/Hillingdon|https://www.pint-prices.com/borough-results/Redbridge,The Pilot51.4903,1,🌐 https://www.pilot-chiswick.co.uk/ 🍽️ Food available ☀️ Beer garden available ⚽ Live sports shown ❓ Pub quiz available,,https://www.pilot-chiswick.co.uk/,,https://www.pilot-chiswick.co.uk/-/media/sites/pubs-and-hotels/p/the-pilot-chiswick-_-p128/images/carousel-2022/the_pilot_01.ashx,"Located in Chiswick, London, The Pilot is a Fuller's Pub and Restaurant offering great food and drinks in a friendly, relaxed environment. Whether you want to watch live sports, enjoy the beer garden, or host a party, The Pilot has you covered. With refined pub classics made from fresh, seasonal ingredients and a variety of events catered for, The Pilot is the perfect spot for any occasion.",London Pub Map Guy,yes,,yes,yes,,yes,,,,,,,borough_embedded_map_data_raw|individual_pub_page,4,0,3,1,False,True,True,False,raw_embedded_includes_site_anomaly_borough|not_visible_in_borough_leaderboard,2026-07-03T23:10:47+00:00
app_price_002833,The Playwright Craft Pub,Madri,4.9,4.9,"38 Shakespeare St, Nottingham NG1 4FQ",52.9577,-1.15105,,Havering|Hillingdon|Redbridge,,Havering|Hillingdon|Redbridge,Havering|Hillingdon|Redbridge,,,,"https://www.pint-prices.com/pub/38%20Shakespeare%20St,%20Nottingham%20NG1%204FQ/The%20Playwright%20Craft%20Pub",https://www.pint-prices.com/pub/38%20Shakespeare%20St%2C%20Nottingham%20NG1%204FQ/The%20Playwright%20Craft%20Pub,https://www.pint-prices.com/borough-results/Havering|https://www.pint-prices.com/borough-results/Hillingdon|https://www.pint-prices.com/borough-results/Redbridge,The Playwright Craft Pub52.9577,2,,,,,,,AUTO_ADDED_PINT,,,,,,,,,,,,,borough_embedded_map_data_raw|individual_pub_page,4,0,3,1,False,True,True,False,raw_embedded_includes_site_anomaly_borough|not_visible_in_borough_leaderboard,2026-07-03T23:10:47+00:00
app_price_002834,The Playwright Craft Pub,Pravha,4.6,4.6,"38 Shakespeare St, Nottingham NG1 4FQ",52.9577,-1.15105,,Havering|Hillingdon|Redbridge,,Havering|Hillingdon|Redbridge,Havering|Hillingdon|Redbridge,,,,"https://www.pint-prices.com/pub/38%20Shakespeare%20St,%20Nottingham%20NG1%204FQ/The%20Playwright%20Craft%20Pub",https://www.pint-prices.com/pub/38%20Shakespeare%20St%2C%20Nottingham%20NG1%204FQ/The%20Playwright%20Craft%20Pub,https://www.pint-prices.com/borough-results/Havering|https://www.pint-prices.com/borough-results/Hillingdon|https://www.pint-prices.com/borough-results/Redbridge,The Playwright Craft Pub52.9577,1,,,,,,,AUTO_ADDED_PINT,,,,,,,,,,,,,borough_embedded_map_data_raw|individual_pub_page,4,0,3,1,False,True,True,False,raw_embedded_includes_site_anomaly_borough|not_visible_in_borough_leaderboard,2026-07-03T23:10:47+00:00
app_price_002835,The Plough,Neck Oil,6.4,6.4,TN11 9AJ,51.1998,0.242382,,Havering|Hillingdon|Redbridge,,Havering|Hillingdon|Redbridge,Havering|Hillingdon|Redbridge,,,,https://www.pint-prices.com/pub/TN11%209AJ/The%20Plough,https://www.pint-prices.com/pub/TN11%209AJ/The%20Plough,https://www.pint-prices.com/borough-results/Havering|https://www.pint-prices.com/borough-results/Hillingdon|https://www.pint-prices.com/borough-results/Redbridge,The Plough51.1998,1,,,,,,,AUTO_ADDED_PINT,,,,,,,,,,,,,borough_embedded_map_data_raw|individual_pub_page,4,0,3,1,False,True,True,False,raw_embedded_includes_site_anomaly_borough|not_visible_in_borough_leaderboard,2026-07-03T23:10:47+00:00
app_price_002836,The Plough,Plough Lager,4.75,4.75,NG23 6AB,53.4609,-2.17129,,Havering|Hillingdon|Redbridge,,Havering|Hillingdon|Redbridge,Havering|Hillingdon|Redbridge,,,,https://www.pint-prices.com/pub/NG23%206AB/The%20Plough,https://www.pint-prices.com/pub/NG23%206AB/The%20Plough,https://www.pint-prices.com/borough-results/Havering|https://www.pint-prices.com/borough-results/Hillingdon|https://www.pint-prices.com/borough-results/Redbridge,The Plough53.4609,1,,,,,,,AUTO_ADDED_PINT,,,,,,,,,,,,,borough_embedded_map_data_raw,3,0,3,0,False,True,False,False,raw_embedded_includes_site_anomaly_borough|not_visible_in_borough_leaderboard|not_found_on_individual_pub_page_extract,2026-07-03T23:10:47+00:00
