pub_name,address,phone_number,latitude,longitude,pint_position_for_pub,pint_name,price_text,price_gbp,pub_url,scraped_at
The Asparagus - JD Wetherspoon,"1-13 Falcon Road, Battersea, SW11 2PL",🍽️ Food available 🍹 Cocktails available,51.4699,-0.171367,8,CORONA,£4.40,4.4,"https://www.pint-prices.com/pub/1-13%20Falcon%20Road,%20Battersea,%20SW11%202PL/The%20Asparagus%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The Asparagus - JD Wetherspoon,"1-13 Falcon Road, Battersea, SW11 2PL",🍽️ Food available 🍹 Cocktails available,51.4699,-0.171367,9,SAN MIGUEL,£4.40,4.4,"https://www.pint-prices.com/pub/1-13%20Falcon%20Road,%20Battersea,%20SW11%202PL/The%20Asparagus%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The Asparagus - JD Wetherspoon,"1-13 Falcon Road, Battersea, SW11 2PL",🍽️ Food available 🍹 Cocktails available,51.4699,-0.171367,10,LEFFE BLONDE,£4.73,4.73,"https://www.pint-prices.com/pub/1-13%20Falcon%20Road,%20Battersea,%20SW11%202PL/The%20Asparagus%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The Old Dairy,"1-3 Crouch Hill, London N4 4AP",🌐 https://www.greeneking.co.uk/pubs/greater-london/old-dairy 🍽️ Food available 🍹 Cocktails available ⚽ Live sports shown 🎸 Live music ❓ Pub quiz available,51.5706,-0.115631,1,ASAHI,£5.95,5.95,"https://www.pint-prices.com/pub/1-3%20Crouch%20Hill,%20London%20N4%204AP/The%20Old%20Dairy",2026-07-03T23:10:47+00:00
The Army & Navy,"1-3 Matthias Rd, London N16 8NN",🌐 no websites ☀️ Beer garden available 🎸 Live music 🎯 Darts available 🎤 Karaoke available,51.5517,-0.0798203,1,AMSTEL,£5.50,5.5,"https://www.pint-prices.com/pub/1-3%20Matthias%20Rd,%20London%20N16%208NN/The%20Army%20%26%20Navy",2026-07-03T23:10:47+00:00
McGlynn’s Free House,"1-5 Whidborne St, London WC1H 8ET",🌐 no website 🍽️ Food available ☀️ Beer garden available,51.5284,-0.123315,1,GUINNESS,£5.80,5.8,"https://www.pint-prices.com/pub/1-5%20Whidborne%20St,%20London%20WC1H%208ET/McGlynn%E2%80%99s%20Free%20House",2026-07-03T23:10:47+00:00
McGlynn's Free House,"1-5 Whidborne Street, Kings Cross, London WC1H 8ET",🌐 http://www.mcglynnsfreehouse.com/ ☀️ Beer garden available,51.5284,-0.123315,1,KRONENBOURG,£5.20,5.2,"https://www.pint-prices.com/pub/1-5%20Whidborne%20Street,%20Kings%20Cross,%20London%20WC1H%208ET/McGlynn's%20Free%20House",2026-07-03T23:10:47+00:00
Hawksmoor Guildhall,"10 Basinghall St, London EC2V 5BQ, UK",020 7397 8120 🌐 http://thehawksmoor.com/locations/guildhall?y_source=1_MjQyMjUwMjgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D 🍽️ Food available,51.5155,-0.0908491,1,PALE ALE,£6.50,6.5,"https://www.pint-prices.com/pub/10%20Basinghall%20St,%20London%20EC2V%205BQ,%20UK/Hawksmoor%20Guildhall",2026-07-03T23:10:47+00:00
Hawksmoor Guildhall,"10 Basinghall St, London EC2V 5BQ, UK",020 7397 8120 🌐 http://thehawksmoor.com/locations/guildhall?y_source=1_MjQyMjUwMjgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D 🍽️ Food available,51.5155,-0.0908491,2,HOUSE LAGER,£6.75,6.75,"https://www.pint-prices.com/pub/10%20Basinghall%20St,%20London%20EC2V%205BQ,%20UK/Hawksmoor%20Guildhall",2026-07-03T23:10:47+00:00
The Dean Swift,"10 Gainsford St, London SE1 2NE",🌐 https://www.thedeanswift.com/ 🍽️ Food available ⚽ Live sports shown ❓ Pub quiz available,51.5029,-0.0751025,1,PAULANER,£6.30,6.3,"https://www.pint-prices.com/pub/10%20Gainsford%20St,%20London%20SE1%202NE/The%20Dean%20Swift",2026-07-03T23:10:47+00:00
The Dean Swift,"10 Gainsford Street London, SE1 2NE",🌐 https://www.thedeanswift.com/ 🍽️ Food available,51.5029,-0.0750945,1,PALE ALE,£6.20,6.2,"https://www.pint-prices.com/pub/10%20Gainsford%20Street%20London,%20SE1%202NE/The%20Dean%20Swift",2026-07-03T23:10:47+00:00
The Nags Head,"10 James St, London WC2E88T",020 7836 4678 🌐 nagsheadcoventgarden.co.uk 🍽️ Food available 😎 Cool place,51.5129,-0.123662,1,AMSTEL,£6.70,6.7,"https://www.pint-prices.com/pub/10%20James%20St,%20London%20WC2E88T/The%20Nags%20Head",2026-07-03T23:10:47+00:00
The Nags Head,"10 James St, London WC2E88T",020 7836 4678 🌐 nagsheadcoventgarden.co.uk 🍽️ Food available 😎 Cool place,51.5129,-0.123662,2,MORETTI,£7.25,7.25,"https://www.pint-prices.com/pub/10%20James%20St,%20London%20WC2E88T/The%20Nags%20Head",2026-07-03T23:10:47+00:00
The Alfred Tennyson,"10 Motcomb St, London SW1X 8LA",🌐 https://www.cubitthouse.co.uk/the-alfred-tennyson-belgravia/ 🍽️ Food available ☀️ Beer garden available,51.4996,-0.156429,1,STEIGL GOLDBRAÜ,£6.85,6.85,"https://www.pint-prices.com/pub/10%20Motcomb%20St,%20London%20SW1X%208LA/The%20Alfred%20Tennyson",2026-07-03T23:10:47+00:00
Sherlock Holmes,"10 Northumberland Street, WC2N 5DB",🌐 https://www.greeneking.co.uk/pubs/greater-london/sherlock-holmes 🍽️ Food available 🍹 Cocktails available ☀️ Beer garden available,51.5073,-0.125336,1,AMSTEL,£6.45,6.45,"https://www.pint-prices.com/pub/10%20Northumberland%20Street,%20WC2N%205DB/Sherlock%20Holmes",2026-07-03T23:10:47+00:00
Sherlock Holmes,"10 Northumberland Street, WC2N 5DB",🌐 https://www.greeneking.co.uk/pubs/greater-london/sherlock-holmes 🍽️ Food available 🍹 Cocktails available ☀️ Beer garden available,51.5073,-0.125336,2,GUINNESS,£6.55,6.55,"https://www.pint-prices.com/pub/10%20Northumberland%20Street,%20WC2N%205DB/Sherlock%20Holmes",2026-07-03T23:10:47+00:00
Sherlock Holmes,"10 Northumberland Street, WC2N 5DB",🌐 https://www.greeneking.co.uk/pubs/greater-london/sherlock-holmes 🍽️ Food available 🍹 Cocktails available ☀️ Beer garden available,51.5073,-0.125336,3,ESTRELLA,£7.10,7.1,"https://www.pint-prices.com/pub/10%20Northumberland%20Street,%20WC2N%205DB/Sherlock%20Holmes",2026-07-03T23:10:47+00:00
Sherlock Holmes,"10 Northumberland Street, WC2N 5DB",🌐 https://www.greeneking.co.uk/pubs/greater-london/sherlock-holmes 🍽️ Food available 🍹 Cocktails available ☀️ Beer garden available,51.5073,-0.125336,4,BIRRA MORETTI,£7.10,7.1,"https://www.pint-prices.com/pub/10%20Northumberland%20Street,%20WC2N%205DB/Sherlock%20Holmes",2026-07-03T23:10:47+00:00
Sherlock Holmes,"10 Northumberland Street, WC2N 5DB",🌐 https://www.greeneking.co.uk/pubs/greater-london/sherlock-holmes 🍽️ Food available 🍹 Cocktails available ☀️ Beer garden available,51.5073,-0.125336,5,PERONI,£7.40,7.4,"https://www.pint-prices.com/pub/10%20Northumberland%20Street,%20WC2N%205DB/Sherlock%20Holmes",2026-07-03T23:10:47+00:00
Sherlock Holmes,"10 Northumberland Street, WC2N 5DB",🌐 https://www.greeneking.co.uk/pubs/greater-london/sherlock-holmes 🍽️ Food available 🍹 Cocktails available ☀️ Beer garden available,51.5073,-0.125336,6,NECK OIL,£7.45,7.45,"https://www.pint-prices.com/pub/10%20Northumberland%20Street,%20WC2N%205DB/Sherlock%20Holmes",2026-07-03T23:10:47+00:00
Slug & Lettuce - Croydon,"10 Park Ln, Croydon CR0 1JA, UK",020 8686 1033 🌐 https://www.slugandlettuce.co.uk/croydon 🍽️ Food available ⏰ Happy hour,51.3738,-0.0970727,1,AMSTEL,£5.60,5.6,"https://www.pint-prices.com/pub/10%20Park%20Ln,%20Croydon%20CR0%201JA,%20UK/Slug%20%26%20Lettuce%20-%20Croydon",2026-07-03T23:10:47+00:00
The Kings Head,"10 Stafford St, London W1S 4RX",🌐 https://www.nicholsonspubs.co.uk/restaurants/london/thekingsheadmayfairlondon#/ 🍽️ Food available,51.5087,-0.141135,1,PRAVHA,£6.15,6.15,"https://www.pint-prices.com/pub/10%20Stafford%20St,%20London%20W1S%204RX/The%20Kings%20Head",2026-07-03T23:10:47+00:00
The Moon Under Water - JD Wetherspoon,"10 Varley Parade, Colindale, NW9 6RR",,51.5874,-0.251026,1,BUD LIGHT,£2.43,2.43,"https://www.pint-prices.com/pub/10%20Varley%20Parade,%20Colindale,%20NW9%206RR/The%20Moon%20Under%20Water%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The Moon Under Water - JD Wetherspoon,"10 Varley Parade, Colindale, NW9 6RR",,51.5874,-0.251026,2,CARLING,£2.58,2.58,"https://www.pint-prices.com/pub/10%20Varley%20Parade,%20Colindale,%20NW9%206RR/The%20Moon%20Under%20Water%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The Moon Under Water - JD Wetherspoon,"10 Varley Parade, Colindale, NW9 6RR",,51.5874,-0.251026,3,COORS,£2.58,2.58,"https://www.pint-prices.com/pub/10%20Varley%20Parade,%20Colindale,%20NW9%206RR/The%20Moon%20Under%20Water%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The Moon Under Water - JD Wetherspoon,"10 Varley Parade, Colindale, NW9 6RR",,51.5874,-0.251026,4,CARLSBERG PILSNER,£2.66,2.66,"https://www.pint-prices.com/pub/10%20Varley%20Parade,%20Colindale,%20NW9%206RR/The%20Moon%20Under%20Water%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The Moon Under Water - JD Wetherspoon,"10 Varley Parade, Colindale, NW9 6RR",,51.5874,-0.251026,5,BUDWEISER,£2.78,2.78,"https://www.pint-prices.com/pub/10%20Varley%20Parade,%20Colindale,%20NW9%206RR/The%20Moon%20Under%20Water%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The Moon Under Water - JD Wetherspoon,"10 Varley Parade, Colindale, NW9 6RR",,51.5874,-0.251026,6,GUINNESS,£3.09,3.09,"https://www.pint-prices.com/pub/10%20Varley%20Parade,%20Colindale,%20NW9%206RR/The%20Moon%20Under%20Water%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The Moon Under Water - JD Wetherspoon,"10 Varley Parade, Colindale, NW9 6RR",,51.5874,-0.251026,7,STELLA ARTOIS,£3.84,3.84,"https://www.pint-prices.com/pub/10%20Varley%20Parade,%20Colindale,%20NW9%206RR/The%20Moon%20Under%20Water%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The Moon Under Water - JD Wetherspoon,"10 Varley Parade, Colindale, NW9 6RR",,51.5874,-0.251026,8,CORONA,£3.95,3.95,"https://www.pint-prices.com/pub/10%20Varley%20Parade,%20Colindale,%20NW9%206RR/The%20Moon%20Under%20Water%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The Moon Under Water - JD Wetherspoon,"10 Varley Parade, Colindale, NW9 6RR",,51.5874,-0.251026,9,SAN MIGUEL,£3.95,3.95,"https://www.pint-prices.com/pub/10%20Varley%20Parade,%20Colindale,%20NW9%206RR/The%20Moon%20Under%20Water%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The Moon Under Water - JD Wetherspoon,"10 Varley Parade, Colindale, NW9 6RR",,51.5874,-0.251026,10,LEFFE BLONDE,£4.28,4.28,"https://www.pint-prices.com/pub/10%20Varley%20Parade,%20Colindale,%20NW9%206RR/The%20Moon%20Under%20Water%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The Bird & Barrel,"100 Barnehurst Rd, Bexleyheath DA7 6HG, UK",🌐 https://bexleybrewery.co.uk/birdbarrel 📧cameron@bexleybrewery.co.uk,51.4658,0.15818,1,BEXLEY BREWERY 'GOLDEN ACRE' PALE,£4.00,4.0,"https://www.pint-prices.com/pub/100%20Barnehurst%20Rd,%20Bexleyheath%20DA7%206HG,%20UK/The%20Bird%20%26%20Barrel",2026-07-03T23:10:47+00:00
The Bird & Barrel,"100 Barnehurst Rd, Bexleyheath DA7 6HG, UK",🌐 https://bexleybrewery.co.uk/birdbarrel 📧cameron@bexleybrewery.co.uk,51.4658,0.15818,2,THORNBRIDGE 'LORD MARPLES' BITTER,£4.20,4.2,"https://www.pint-prices.com/pub/100%20Barnehurst%20Rd,%20Bexleyheath%20DA7%206HG,%20UK/The%20Bird%20%26%20Barrel",2026-07-03T23:10:47+00:00
The Bird & Barrel,"100 Barnehurst Rd, Bexleyheath DA7 6HG, UK",🌐 https://bexleybrewery.co.uk/birdbarrel 📧cameron@bexleybrewery.co.uk,51.4658,0.15818,3,BEXLEY BREWERY 'ARNSBERG' LAGER,£4.80,4.8,"https://www.pint-prices.com/pub/100%20Barnehurst%20Rd,%20Bexleyheath%20DA7%206HG,%20UK/The%20Bird%20%26%20Barrel",2026-07-03T23:10:47+00:00
The Bird & Barrel,"100 Barnehurst Rd, Bexleyheath DA7 6HG, UK",🌐 https://bexleybrewery.co.uk/birdbarrel 📧cameron@bexleybrewery.co.uk,51.4658,0.15818,4,BEXLEY BREWERY '5 HOP' SESSION IPA,£4.80,4.8,"https://www.pint-prices.com/pub/100%20Barnehurst%20Rd,%20Bexleyheath%20DA7%206HG,%20UK/The%20Bird%20%26%20Barrel",2026-07-03T23:10:47+00:00
Camden Head,100 Camden High Street NW1 0LU,,51.5373,-0.140902,1,AMSTEL,£5.00,5.0,https://www.pint-prices.com/pub/100%20Camden%20High%20Street%20NW1%200LU/Camden%20Head,2026-07-03T23:10:47+00:00
The Westbourne,"101 Westbourne Park Villas, London W2 5ED",🌐 https://www.thewestbourne.com/ 🍽️ Food available 🍹 Cocktails available ☀️ Beer garden available,51.5194,-0.194737,1,ESTRELLA,£7.00,7.0,"https://www.pint-prices.com/pub/101%20Westbourne%20Park%20Villas,%20London%20W2%205ED/The%20Westbourne",2026-07-03T23:10:47+00:00
The Artillery Arms,"102 Bunhill Row, London EC1Y 8ND",🌐 https://www.artillery-arms.co.uk/ 🍽️ Food available 🍹 Cocktails available ⚽ Live sports shown ❓ Pub quiz available,51.5234,-0.0900622,1,ASAHI,£7.30,7.3,"https://www.pint-prices.com/pub/102%20Bunhill%20Row,%20London%20EC1Y%208ND/The%20Artillery%20Arms",2026-07-03T23:10:47+00:00
The Artillery Arms,"102 Bunhill Row, London, EC1Y 8ND",🍽️ Food available 🍹 Cocktails available ⚽ Live sports shown ❓ Pub quiz available,51.5234,-0.0900622,1,ASAHI,£7.30,7.3,"https://www.pint-prices.com/pub/102%20Bunhill%20Row,%20London,%20EC1Y%208ND/The%20Artillery%20Arms",2026-07-03T23:10:47+00:00
The Stags Head,"102 New Cavendish St, London W1W 6XW",🌐 no website 🍽️ Food available ☀️ Beer garden available ⚽ Live sports shown,51.5199,-0.143151,1,HEINEKEN,£5.95,5.95,"https://www.pint-prices.com/pub/102%20New%20Cavendish%20St,%20London%20W1W%206XW/The%20Stags%20Head",2026-07-03T23:10:47+00:00
The Stags Head,"102 New Cavendish St, London W1W 6XW",🌐 no website 🍽️ Food available ☀️ Beer garden available ⚽ Live sports shown,51.5199,-0.143151,2,MADRI,£7.40,7.4,"https://www.pint-prices.com/pub/102%20New%20Cavendish%20St,%20London%20W1W%206XW/The%20Stags%20Head",2026-07-03T23:10:47+00:00
The Clarence Tavern,"102 Stoke Newington Church St, London N16 0LA",🌐 https://www.clarencetavern.com/ 🍽️ Food available 🍹 Cocktails available ☀️ Beer garden available,51.5623,-0.0789312,1,PRAVHA,£6.50,6.5,"https://www.pint-prices.com/pub/102%20Stoke%20Newington%20Church%20St,%20London%20N16%200LA/The%20Clarence%20Tavern",2026-07-03T23:10:47+00:00
Y Dic Penderyn,"102-103 High Street, Merthyr Tydfil, CF47 8AP",,51.7474,-3.37825,1,STELLA ARTOIS,£3.75,3.75,"https://www.pint-prices.com/pub/102-103%20High%20Street,%20Merthyr%20Tydfil,%20CF47%208AP/Y%20Dic%20Penderyn",2026-07-03T23:10:47+00:00
The Eagle,"103 Wick Rd, London E9 5AE",☀️ Beer garden available ⚽ Live sports shown 🎸 Live music 🎯 Darts available 🎱 Pool available,51.5454,-0.0414617,1,FOSTERS,£4.30,4.3,"https://www.pint-prices.com/pub/103%20Wick%20Rd,%20London%20E9%205AE/The%20Eagle",2026-07-03T23:10:47+00:00
The North Star,"104 Finchley Rd, South Hampstead, London NW3 5JJ, UK",020 7435 6287 🌐 https://www.facebook.com/NorthStarPub 📧Phone them or facebook 🍽️ Food available ☀️ Beer garden available ⚽ Live sports shown,51.5459,-0.178225,1,FOSTERS,£5.00,5.0,"https://www.pint-prices.com/pub/104%20Finchley%20Rd,%20South%20Hampstead,%20London%20NW3%205JJ,%20UK/The%20North%20Star",2026-07-03T23:10:47+00:00
Frederick's,"106 Islington High St, London N1 8EG, UK",020 7359 2888 🌐 http://www.fredericks.co.uk/ 📧andreea@fredericks.co.uk 🍽️ Food available 🍹 Cocktails available,51.5343,-0.104174,1,DOOMBAR,£6.60,6.6,"https://www.pint-prices.com/pub/106%20Islington%20High%20St,%20London%20N1%208EG,%20UK/Frederick's",2026-07-03T23:10:47+00:00
The Holland Tringham - JD Wetherspoon,"107-109 Streatham High Road, Streatham, SW16 1HJ",🌐 https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-holland-tringham-streatham 🍽️ Food available,51.4301,-0.129842,1,CARLSBERG PILSNER,£2.83,2.83,"https://www.pint-prices.com/pub/107-109%20Streatham%20High%20Road,%20Streatham,%20SW16%201HJ/The%20Holland%20Tringham%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The Holland Tringham - JD Wetherspoon,"107-109 Streatham High Road, Streatham, SW16 1HJ",🌐 https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-holland-tringham-streatham 🍽️ Food available,51.4301,-0.129842,2,GUINNESS,£3.53,3.53,"https://www.pint-prices.com/pub/107-109%20Streatham%20High%20Road,%20Streatham,%20SW16%201HJ/The%20Holland%20Tringham%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The Holland Tringham - JD Wetherspoon,"107-109 Streatham High Road, Streatham, SW16 1HJ",🌐 https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-holland-tringham-streatham 🍽️ Food available,51.4301,-0.129842,3,BUD LIGHT,£3.59,3.59,"https://www.pint-prices.com/pub/107-109%20Streatham%20High%20Road,%20Streatham,%20SW16%201HJ/The%20Holland%20Tringham%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The Holland Tringham - JD Wetherspoon,"107-109 Streatham High Road, Streatham, SW16 1HJ",🌐 https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-holland-tringham-streatham 🍽️ Food available,51.4301,-0.129842,4,CARLING,£3.75,3.75,"https://www.pint-prices.com/pub/107-109%20Streatham%20High%20Road,%20Streatham,%20SW16%201HJ/The%20Holland%20Tringham%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The Holland Tringham - JD Wetherspoon,"107-109 Streatham High Road, Streatham, SW16 1HJ",🌐 https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-holland-tringham-streatham 🍽️ Food available,51.4301,-0.129842,5,COORS,£3.75,3.75,"https://www.pint-prices.com/pub/107-109%20Streatham%20High%20Road,%20Streatham,%20SW16%201HJ/The%20Holland%20Tringham%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The Holland Tringham - JD Wetherspoon,"107-109 Streatham High Road, Streatham, SW16 1HJ",🌐 https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-holland-tringham-streatham 🍽️ Food available,51.4301,-0.129842,6,BUDWEISER,£3.95,3.95,"https://www.pint-prices.com/pub/107-109%20Streatham%20High%20Road,%20Streatham,%20SW16%201HJ/The%20Holland%20Tringham%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The Holland Tringham - JD Wetherspoon,"107-109 Streatham High Road, Streatham, SW16 1HJ",🌐 https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-holland-tringham-streatham 🍽️ Food available,51.4301,-0.129842,7,STELLA ARTOIS,£4.06,4.06,"https://www.pint-prices.com/pub/107-109%20Streatham%20High%20Road,%20Streatham,%20SW16%201HJ/The%20Holland%20Tringham%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The Holland Tringham - JD Wetherspoon,"107-109 Streatham High Road, Streatham, SW16 1HJ",🌐 https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-holland-tringham-streatham 🍽️ Food available,51.4301,-0.129842,8,CORONA,£4.17,4.17,"https://www.pint-prices.com/pub/107-109%20Streatham%20High%20Road,%20Streatham,%20SW16%201HJ/The%20Holland%20Tringham%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The Holland Tringham - JD Wetherspoon,"107-109 Streatham High Road, Streatham, SW16 1HJ",🌐 https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-holland-tringham-streatham 🍽️ Food available,51.4301,-0.129842,9,SAN MIGUEL,£4.17,4.17,"https://www.pint-prices.com/pub/107-109%20Streatham%20High%20Road,%20Streatham,%20SW16%201HJ/The%20Holland%20Tringham%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The Holland Tringham - JD Wetherspoon,"107-109 Streatham High Road, Streatham, SW16 1HJ",🌐 https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-holland-tringham-streatham 🍽️ Food available,51.4301,-0.129842,10,LEFFE BLONDE,£4.55,4.55,"https://www.pint-prices.com/pub/107-109%20Streatham%20High%20Road,%20Streatham,%20SW16%201HJ/The%20Holland%20Tringham%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The Scolt Head,"107A Culford Rd, London N1 4HT",🍽️ Food available 🍹 Cocktails available ☀️ Beer garden available ⚽ Live sports shown 🎸 Live music ❓ Pub quiz available 😎 Cool place,51.5433,-0.0816437,1,PERONI,£5.90,5.9,"https://www.pint-prices.com/pub/107A%20Culford%20Rd,%20London%20N1%204HT/The%20Scolt%20Head",2026-07-03T23:10:47+00:00
The Sir Robert Peel,"108 Malden Rd, London NW5 4DA",🌐 https://sir-robert-peel.edan.io/ 🎸 Live music 🎯 Darts available 🎱 Pool available,51.5491,-0.152713,1,FOSTERS,£4.40,4.4,"https://www.pint-prices.com/pub/108%20Malden%20Rd,%20London%20NW5%204DA/The%20Sir%20Robert%20Peel",2026-07-03T23:10:47+00:00
The Captain Kidd,"108 Wapping High St, London E1W 2NE",🌐 https://thecaptainkidd.co.uk/ 🍽️ Food available ☀️ Beer garden available ❓ Pub quiz available,51.5034,-0.0580277,1,TRIPLE ALE,£4.00,4.0,"https://www.pint-prices.com/pub/108%20Wapping%20High%20St,%20London%20E1W%202NE/The%20Captain%20Kidd",2026-07-03T23:10:47+00:00
The Union,"109 Battersea Bridge Rd, London SW11 3AT",🍽️ Food available ☀️ Beer garden available ⚽ Live sports shown 🎯 Darts available 🎱 Pool available,51.477,-0.168341,1,FOSTERS,£5.10,5.1,"https://www.pint-prices.com/pub/109%20Battersea%20Bridge%20Rd,%20London%20SW11%203AT/The%20Union",2026-07-03T23:10:47+00:00
