location_source_dataset,borough,pub_name,name,address,latitude,longitude,phone_number,email,website,booking_link,image_url,description,food,cocktails,beer_garden,live_sports,live_music,pub_quiz,darts,pool,happy_hour,karaoke,cool,locality,constructed_pub_url,pub_url,borough_url
borough_embedded_map_data_raw,Hammersmith and Fulham,The Roebuck,The Roebuck,"122 Chiswick High Rd., Chiswick, London W4 1PU, UK",51.4931,-0.252706,020 3978 2162,,https://www.theroebuckchiswick.co.uk/,https://www.theroebuck.net/,https://images.app.goo.gl/EpAovYnDmFf6PDq57,"Located in the heart of Chiswick, London, The Roebuck is a long-established pub known for its courtyard garden, inventive daily menu, and lively atmosphere. With a well-stocked bar offering craft beers, cask ales, cocktails, and a great gin collection, this pub is a favorite among locals and visitors alike. The seasonal menu focuses on traditional pub dining using local and regional produce, ensuring a delicious and satisfying experience for all guests. Whether you're looking to enjoy a lazy summer lunch in the sun or cozy up in their Alpine-inspired garden during the winter months, The Roebuck has something for everyone. Don't miss out on their popular pub quiz nights and karaoke events. Book a table now and experience the charm of The Roebuck for yourself!",Yes,,Yes,,,Yes,,,,Yes,Yes,,https://www.pint-prices.com/pub/122%20Chiswick%20High%20Rd.%2C%20Chiswick%2C%20London%20W4%201PU%2C%20UK/The%20Roebuck,,https://www.pint-prices.com/borough-results/Hammersmith%20and%20Fulham
borough_embedded_map_data_raw,City of London,The Roebuck,The Roebuck,"50 Great Dover St, London SE1 4YG",51.4981,-0.0906446,,,https://www.theroebuck.net/,,https://lh3.googleusercontent.com/p/AF1QipOevUyPTRExv9bUVGRf02Wxzi4qvXhN77IE0RDW=s680-w680-h510,"Located in London at 50 Great Dover St, The Roebuck is a vibrant pub offering live music, pub quizzes, and karaoke nights. Whether you're looking to enjoy a delicious meal, sip on a refreshing drink, or participate in fun events, The Roebuck has something for everyone. Visit their website for more information and to book your next visit.",Yes,,,,Yes,Yes,,,,Yes,,,https://www.pint-prices.com/pub/50%20Great%20Dover%20St%2C%20London%20SE1%204YG/The%20Roebuck,,https://www.pint-prices.com/borough-results/City%20of%20London
borough_embedded_map_data_raw,Havering,The Rookery,The Rookery,"69 Clapham Common South Side, London SW4 9DA, UK",51.4562,-0.143809,020 8673 9162,therookeryclapham@outlook.com,http://www.therookeryclapham.co.uk/,,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhe_hg2Rbn9nVtXHZjUnOGnJ4sRg_NpqUiL65kefJwWymN-ub8AFJLvEGB1bY_OMkAyTU6eRnHXDC8VD-BR5gI5ZJ096pufyMrT4u7tQ8XWGJjiqn5YIZaW9H83h5rUf3gCkzjmzpYJnP-ZbTtDbpuPcIeyc6m7PmYVYJI2t19DwOJCY9Qr7uAceQ/s1600/2rook,"Located in the heart of Clapham Common, The Rookery is an independent bar with a south-facing outdoor terrace offering stunning views. This charming pub serves a great range of draught beer, interesting wines by small producers, and classic cocktails. With over 10 years of excellence, The Rookery is the perfect spot to unwind and enjoy a drink with friends. Whether you're looking to relax in the beer garden or sip on a delicious cocktail, The Rookery has something for everyone. Visit us today and experience the laid-back atmosphere and top-notch drinks selection that make The Rookery a local favorite.",yes,yes,yes,,,,,,,,,,https://www.pint-prices.com/pub/69%20Clapham%20Common%20South%20Side%2C%20London%20SW4%209DA%2C%20UK/The%20Rookery,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Bexley,The Rose,The Rose,"179 Broadway, Bexleyheath DA6 7ES, UK",51.4571,0.140465,020 8303 3846,,,,https://lh3.googleusercontent.com/p/AF1QipPhvuO02X-VdEnqfralD_5nnSdGYpNhWx4XQVXI=s680-w680-h510,"Welcome to The Rose, located at 179 Broadway in Bexleyheath. This pub offers food, a beer garden, live music, and even karaoke nights. Whether you're looking to enjoy a meal, relax outdoors, or sing your heart out, The Rose has something for everyone. Contact them at 020 8303 3846 for more information.",Yes,,Yes,,Yes,,,,,Yes,,,https://www.pint-prices.com/pub/179%20Broadway%2C%20Bexleyheath%20DA6%207ES%2C%20UK/The%20Rose,,https://www.pint-prices.com/borough-results/Bexley
borough_embedded_map_data_raw,Havering,The Rose,The Rose,"35 Albert Embankment, London SE1 7TL, UK",51.4898,-0.122593,020 7735 3723,info@therosepub.co.uk,https://www.therosepub.co.uk/,https://www.therosepub.co.uk/make-a-reservation,https://images.squarespace-cdn.com/content/v1/6202822f453dc826516014df/57700105-fff6-49d6-a1e3-b72a5d177faa/Venue+1.jpg?format=1000w,"Located at 35 Albert Embankment in London, The Rose is a must-visit pub offering delicious food and a cozy atmosphere. Whether you're looking to enjoy a meal or just relax with a drink, The Rose has you covered. Make a reservation on their website and experience the best of what this London pub has to offer.",Yes,,,,,,,,,,,,https://www.pint-prices.com/pub/35%20Albert%20Embankment%2C%20London%20SE1%207TL%2C%20UK/The%20Rose,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Havering,The Rose,The Rose,New Cross,51.4749,-0.0396784,,,,,,,,,,,,,,,,,,,https://www.pint-prices.com/pub/New%20Cross/The%20Rose,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Havering,The Rose & Crown,The Rose & Crown,"140 Tooting Bec Rd, London SW17 8BH",51.433,-0.15437,,,https://frontierpubs.co.uk/pub/rose-crown/,,https://lh3.googleusercontent.com/p/AF1QipNhR48QVjZCUiFcR4gE55K1kdsSF0Om4X99XI5U=s680-w680-h510,"Visit The Rose & Crown for a traditional pub experience in London. Located at 140 Tooting Bec Rd, SW17 8BH, this pub offers food, a beer garden, live music, and pub quizzes. Perfect for a fun night out with friends or family.",yes,,yes,,yes,yes,,,,,,,https://www.pint-prices.com/pub/140%20Tooting%20Bec%20Rd%2C%20London%20SW17%208BH/The%20Rose%20%26%20Crown,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Havering,The Rose & Crown,The Rose & Crown,"2 Old Park Ln, London W1K 1QN",51.5042,-0.148979,,,https://www.greeneking.co.uk/pubs/greater-london/rose-and-crown,,https://gkbr-p-001.sitecorecontenthub.cloud/api/public/content/7bc17fb7cb3b4aa8872816ccc730e6ec?v=043b3ab8&t=w1540,"Welcome to The Rose & Crown, a traditional English pub located in the heart of London's Mayfair. Dating back to the 17th century, our pub offers top-notch amenities including disabled facilities, a beer garden, and live sports for you to enjoy. Whether you're looking for delicious food, refreshing cocktails, or a cozy spot to watch live sport events, The Rose & Crown has something for everyone. Join us for a memorable dining experience and explore our fantastic selection of drinks. Don't miss out on our special events and offers – book your table today at The Rose & Crown!",Yes,Yes,Yes,Yes,,,,,,,,,https://www.pint-prices.com/pub/2%20Old%20Park%20Ln%2C%20London%20W1K%201QN/The%20Rose%20%26%20Crown,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Havering,The Rose & Crown,The Rose & Crown,"90-92 Lower Sloane St, London SW1W 8BU",51.4901,-0.156858,,,https://www.roseandcrownlowersloane.co.uk/,,https://www.spccs1.co.uk/ImageAssets/5170c1f9d3944f5fb8cc8baf38db4aa6.JPG,"Welcome to The Rose & Crown, located at 90-92 Lower Sloane St in London. This pub offers a beer garden, darts, and pool for your entertainment. With food available, it's the perfect spot to relax and enjoy some good company. Visit their website at https://www.roseandcrownlowersloane.co.uk/ for more information.",yes,,yes,,,,yes,yes,,,,,https://www.pint-prices.com/pub/90-92%20Lower%20Sloane%20St%2C%20London%20SW1W%208BU/The%20Rose%20%26%20Crown,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Havering,The Rosemary Branch,The Rosemary Branch,"2 Shepperton Rd, London N1 3DT",51.5376,-0.0869576,,,https://www.rosemarybranchtheatre.co.uk/,,https://lh3.googleusercontent.com/p/AF1QipOhrmqHoZj0H_IZihbGj2QY8XbSXWuEy7KvLlRl=s680-w680-h510,"Welcome to The Rosemary Branch - a unique pub located at 2 Shepperton Rd, London N1 3DT. This pub offers a blend of theatre, good beer, good food, and good people. With a beer garden and live music events, The Rosemary Branch is the perfect spot to unwind and enjoy a memorable evening. Whether you're looking for a cozy dinner or a lively night out, this pub has something for everyone.",Yes,,Yes,,Yes,,,,,,,,https://www.pint-prices.com/pub/2%20Shepperton%20Rd%2C%20London%20N1%203DT/The%20Rosemary%20Branch,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Havering,The Rosy Hue,The Rosy Hue,"6 Ash Ave, Elephant and Castle, London SE17 1GQ",51.4939,-0.0973285,,,https://therosyhue.co.uk/,,https://whatpub-new.s3.eu-west-1.amazonaws.com/images/pubs/800x600%402x/SEL-13696-139668-rosy-hue-london.jpg,"Welcome to The Rosy Hue, a lively and inviting pub located in Elephant and Castle, London. This dog-friendly pub offers delicious British seasonal food, signature cocktails, and a great selection of local wines and craft beers. With a focus on sustainability and community, The Rosy Hue is the perfect spot to enjoy small plates, sports, live entertainment, and even a Sunday quiz. Join us behind the arch for a vibrant atmosphere and good times. Cheers to good food, good drinks, and good company at The Rosy Hue!",yes,yes,yes,yes,,yes,,,yes,,,,https://www.pint-prices.com/pub/6%20Ash%20Ave%2C%20Elephant%20and%20Castle%2C%20London%20SE17%201GQ/The%20Rosy%20Hue,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Havering,The Royal Enfield (Wetherspoons),The Royal Enfield (Wetherspoons),B97 4QR,52.3069,-1.94312,,,,,,,,,,,,,,,,,,,https://www.pint-prices.com/pub/B97%204QR/The%20Royal%20Enfield%20%28Wetherspoons%29,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Camden,The Royal George,The Royal George,"133 Charing Cross Rd, London WC2H 0EA",51.5152,-0.13096,,,https://www.theroyalgeorgewc2.co.uk/#/,,https://lh3.googleusercontent.com/p/AF1QipPxEljPrefgMna8X-nkKwy9zZhb4cJhS18dbV6A=s680-w680-h510,"Located at 133 Charing Cross Rd in London, The Royal George is the perfect spot for those looking for a pub with live sports and live music. With food available, it's a great place to enjoy a meal while catching a game or listening to some tunes. Check out their website for more information and plan your visit today!",yes,,,yes,yes,,,,,,,,https://www.pint-prices.com/pub/133%20Charing%20Cross%20Rd%2C%20London%20WC2H%200EA/The%20Royal%20George,,https://www.pint-prices.com/borough-results/Camden
borough_embedded_map_data_raw,City of London,The Royal Oak,The Royal Oak,"44 Tabard St, London SE1 4JU",51.5002,-0.0914211,,,https://www.royaloaklondon.co.uk/,,https://lh3.googleusercontent.com/p/AF1QipPiFsxeJi1cFeHJMorepvkuNjNHrNSCHhAHiFF4=s680-w680-h510,"Welcome to The Royal Oak, a charming Victorian pub located in the heart of Borough, London. Nestled on the corner, this pub offers a nostalgic ambiance where you can enjoy good beer and good food. Voted one of the UK's top ten pubs, The Royal Oak is a favorite among cask beer enthusiasts and Sussex expats. With well-kept Harvey's beers, great company, and a cozy atmosphere, this pub is a true hidden gem. Visit us at 44 Tabard Street, London SE1 4JU.",Yes,,,,,,,,,,,,https://www.pint-prices.com/pub/44%20Tabard%20St%2C%20London%20SE1%204JU/The%20Royal%20Oak,,https://www.pint-prices.com/borough-results/City%20of%20London
borough_embedded_map_data_raw,Havering,The Royal Oak,The Royal Oak,"Gloucester Road, Bristol ",51.4835,-2.58663,,,,,,,,,,,,,,,,,,,https://www.pint-prices.com/pub/Gloucester%20Road%2C%20Bristol/The%20Royal%20Oak,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Camden,The Rugby Tavern,The Rugby Tavern,"19 Great James St, London WC1N 3ES",51.5219,-0.117325,,,https://rugbytavern.co.uk/,https://rugbytavern.co.uk/book-now/,https://images.app.goo.gl/UAdmZt3KGZdDS3HQ6,"Located in the heart of London, The Rugby Tavern is a traditional pub offering a delightful mix of French cuisine and classic pub fare. With a charming beer garden, live sports screenings, and a variety of food options, including a Sunday roast that is not to be missed, The Rugby Tavern is the perfect spot for a casual drink with friends or a special celebration. Whether you're looking to enjoy a relaxing evening under the trees of Great James Street or indulge in a culinary adventure at 'Bistro Bleu' on the first floor, The Rugby Tavern has something for everyone. Make sure to check out their website for more information and to book your table today!",Yes,,Yes,Yes,,,,,,,,,https://www.pint-prices.com/pub/19%20Great%20James%20St%2C%20London%20WC1N%203ES/The%20Rugby%20Tavern,,https://www.pint-prices.com/borough-results/Camden
borough_embedded_map_data_raw,Hammersmith and Fulham,The Rutland Arms,The Rutland Arms,"15 Lower Mall, London W6 9DJ",51.4897,-0.231097,,,,,https://gkbr-p-001.sitecorecontenthub.cloud/api/public/content/266f19921bd540de916e3743571657cd?v=093b9e20,"Welcome to The Rutland Arms, located at 15 Lower Mall, London W6 9DJ. This pub offers delicious food, a cozy beer garden, live music, pub quizzes, and even karaoke nights. It's the perfect spot to enjoy a fun night out with friends.",yes,,yes,,yes,yes,,,,yes,,,https://www.pint-prices.com/pub/15%20Lower%20Mall%2C%20London%20W6%209DJ/The%20Rutland%20Arms,,https://www.pint-prices.com/borough-results/Hammersmith%20and%20Fulham
borough_embedded_map_data_raw,City of London,The Saint,The Saint,"1 Bow Churchyard, London EC4M 9DQ",51.5135,-0.0940593,,,https://www.thesaint-bow.co.uk/,,https://lh3.googleusercontent.com/p/AF1QipOifJHubx8zsVLDZHDM5V6rVN_zh6HnQt06jxT1=s680-w680-h510,"Located in the churchyard of Bow Bell's Church, The Saint is a Fuller's Pub and Restaurant offering a vibrant atmosphere and a range of amenities. With a selection of cocktails, craft beers, wines, and spirits, as well as delicious dining options including small plates and hearty main courses, The Saint is the perfect spot for a casual drink or a meal with friends. The pub also features a beer garden for outdoor enjoyment. Whether you're looking to book a table in advance or simply drop by for a visit, The Saint in Bow Lane is ready to welcome you.",Yes,Yes,Yes,,,,,,,,,,https://www.pint-prices.com/pub/1%20Bow%20Churchyard%2C%20London%20EC4M%209DQ/The%20Saint,,https://www.pint-prices.com/borough-results/City%20of%20London
borough_embedded_map_data_raw,City of London,The Savoy Tap,The Savoy Tap,"2 Savoy St, London WC2R 0BA",51.511,-0.119731,,,https://www.savoytap.co.uk/,,https://lh3.googleusercontent.com/p/AF1QipO3-YNWF2V0ZLVa0fM4gFXRXjgyXZVbdmp5oHoV=s680-w680-h510,"Located in the heart of London, The Savoy Tap is a traditional pub with a stylish new interior while still retaining its original features, including beautiful stained-glass leaded windows. This historic pub offers an extensive range of excellent cask ales, lagers, wines, and spirits. Whether you're a local ale enthusiast, a commuter looking for a friendly 'local', or a visitor exploring Covent Garden and Theatreland, The Savoy Tap is the perfect spot for a drink. With live sports and live music events, this pub is a trendy destination for locals and visitors alike. Book the function room for birthday parties or work gatherings and experience the warm welcome and perfect pint at The Savoy Tap.",yes,,,yes,yes,,,,,,,,https://www.pint-prices.com/pub/2%20Savoy%20St%2C%20London%20WC2R%200BA/The%20Savoy%20Tap,,https://www.pint-prices.com/borough-results/City%20of%20London
borough_embedded_map_data_raw,Hackney,The Scolt Head,The Scolt Head,"107A Culford Rd, London N1 4HT",51.5433,-0.0816437,,,,"https://www.sevenrooms.com/reservations/thescolthead?venues=thescolthead,sweetthursday",https://images.app.goo.gl/GXd8HfiyQsFWykNB6,"Located in London, The Scolt Head is a vibrant pub offering a range of amenities including food, cocktails, a beer garden, live sports, live music, and pub quizzes. With a cool atmosphere, this pub is the perfect spot to unwind and enjoy a great night out. Be sure to check out their website for more information and to make a booking.",Yes,Yes,Yes,Yes,Yes,Yes,,,,,Yes,,https://www.pint-prices.com/pub/107A%20Culford%20Rd%2C%20London%20N1%204HT/The%20Scolt%20Head,,https://www.pint-prices.com/borough-results/Hackney
borough_embedded_map_data_raw,Camden,The Scottish Stores,The Scottish Stores,"6 Caledonian Rd, London N1 9DT",51.5312,-0.120826,,,,https://www.thescottishstores.co.uk/book-a-table/,https://images.app.goo.gl/U25YUSSTdWnLtjfMA,"Located at 6 Caledonian Rd, London N1 9DT, The Scottish Stores is a pub that offers food, cocktails, live sports, and a booking link for those looking to reserve a table. Visit their website to book a table and enjoy a great pub experience in London.",Yes,Yes,,Yes,,,,,,,,,https://www.pint-prices.com/pub/6%20Caledonian%20Rd%2C%20London%20N1%209DT/The%20Scottish%20Stores,,https://www.pint-prices.com/borough-results/Camden
borough_embedded_map_data_raw,Havering,The Selkirk,The Selkirk,"60 Selkirk Rd, London SW17 0ES",51.4304,-0.169459,,,https://www.theselkirksw17.com/,,https://images.squarespace-cdn.com/content/v1/5e4292a7d3e31136498888f0/1581421680833-SXH39NSP3GB3IIAAL34G/DSC_7250.jpg,"Located in London, The Selkirk is a top choice for those seeking a fantastic pub experience. With a great beer garden, epic food, and lovely staff, this pub stands out as a favorite in Tooting. The menu features fresh, predominantly British produce sourced from local producers, with a seasonal focus that guarantees a delightful dining experience. Whether you're looking to enjoy a relaxing meal or catch up with friends over drinks, The Selkirk is the place to be. Make sure to check out their renowned Sunday roasts and don't miss the Euro 2024 action on their large screens. Visit The Selkirk for a memorable pub experience in South London!",yes,,yes,,yes,yes,,,,,,,https://www.pint-prices.com/pub/60%20Selkirk%20Rd%2C%20London%20SW17%200ES/The%20Selkirk,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Camden,The Seven Stars,The Seven Stars,"53 Carey St, London WC2A 3QS",51.515,-0.113495,,,https://www.thesevenstars1602.co.uk/,,https://images.app.goo.gl/pmzhMvYJSczqKD8W6,"Welcome to The Seven Stars, a historic London pub located at 53 Carey Street in Holborn. This ancient boozer, dating back to 1602, offers a charming and unique pub experience. Managed by the legendary publican Roxy Beaujolais, The Seven Stars is known for its gastronomic pub food and well-kept real ales. Step into this cozy pub with three narrow rooms, where you can enjoy delicious food and drinks behind Irish linen lace curtains. Don't miss the opportunity to explore the pub's rich history and distinctive features, such as the Elizabethan stairway and antique Cabinets of Curiosity. Whether you're a local or just passing through, The Seven Stars is a must-visit destination for those seeking a true taste of London's pub culture.",Yes,,,,,,,,,,,,https://www.pint-prices.com/pub/53%20Carey%20St%2C%20London%20WC2A%203QS/The%20Seven%20Stars,,https://www.pint-prices.com/borough-results/Camden
borough_embedded_map_data_raw,Hackney,The Shacklewell Arms,The Shacklewell Arms ,E8 2EB,51.5524,-0.0713909,,,,,,,,,,,,,,,,,,,https://www.pint-prices.com/pub/E8%202EB/The%20Shacklewell%20Arms,,https://www.pint-prices.com/borough-results/Hackney
borough_embedded_map_data_raw,Camden,The Shakespeare,The Shakespeare,"2 Goswell Rd., Golden Lane Estate, London EC1M 7AA",51.5221,-0.0971779,,,https://www.theshakespearebarbican.co.uk/,https://www.theshakespearebarbican.co.uk/,https://images.app.goo.gl/cCygadL2mSzGKFmV7,"Located in the heart of London at 2 Goswell Rd., Golden Lane Estate, The Shakespeare is a historical gastropub with a family-run charm. Named after the Bard himself, this pub offers a wide selection of beers, including options from Renegade Brewery. Enjoy a pint for £5.50 during their daily Happy Hour from 5pm to 7pm. With a focus on locally sourced, quality ingredients, Renegade Brewery provides lagers and ales with bold flavors and a story behind each pint. The pub also caters to various dietary preferences with vegan, gluten-free, and low ABV options available. Whether you're looking to watch live sports, enjoy delicious food, or simply unwind with a cocktail, The Shakespeare has something for everyone. Join them for a memorable experience in a welcoming and inclusive atmosphere.",Yes,Yes,,Yes,,,,,Yes,,,,https://www.pint-prices.com/pub/2%20Goswell%20Rd.%2C%20Golden%20Lane%20Estate%2C%20London%20EC1M%207AA/The%20Shakespeare,,https://www.pint-prices.com/borough-results/Camden
borough_embedded_map_data_raw,Havering,The Shakespeare,The Shakespeare,"460 Bethnal Grn Rd, London E2 0EA",51.527,-0.0579525,,,,,https://lh3.googleusercontent.com/p/AF1QipOyRhYMsQHX9KA0uoFTLgnClgK20b81s2edM3yT=s680-w680-h510,"Welcome to The Shakespeare, located at 460 Bethnal Green Road in London. This pub is known for its live music and karaoke nights, making it a lively spot for entertainment. Whether you're looking to showcase your singing skills or simply enjoy some live tunes, The Shakespeare has got you covered. Join us for a fun-filled evening in the heart of London!",,,,,Yes,,,,,Yes,,,https://www.pint-prices.com/pub/460%20Bethnal%20Grn%20Rd%2C%20London%20E2%200EA/The%20Shakespeare,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Hackney,The Shakespeare,The Shakespeare,"57 Allen Rd, London N16 8RY",51.5555,-0.0818223,,,https://theshakespeare.co.uk/,,https://lh3.googleusercontent.com/p/AF1QipPE50aw8UAsAUfx55vdTvtuBko1C8yDz6TD-FpG=s680-w680-h510,"Welcome to The Shakespeare, a charming pub located at 57 Allen Rd, London N16 8RY. This pub is a favorite spot for locals and visitors alike, known for its lively atmosphere and entertainment options. Enjoy live music performances and pub quizzes while sipping on your favorite drinks in the cozy beer garden. Whether you're looking for a fun night out or a relaxing afternoon with friends, The Shakespeare has something for everyone.",,,yes,,yes,yes,,,,,,,https://www.pint-prices.com/pub/57%20Allen%20Rd%2C%20London%20N16%208RY/The%20Shakespeare,,https://www.pint-prices.com/borough-results/Hackney
borough_embedded_map_data_raw,Havering,The Shakey,The Shakey,S6 2BY,53.4029,-1.50111,,,,,,,,,,,,,,,,,,,https://www.pint-prices.com/pub/S6%202BY/The%20Shakey,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Ealing,The Shanakee,The Shanakee,"9-10, Central Buildings, The Broadway, London W5 2NT",51.5147,-0.302491,,,https://theshanakee.com/wp/,,https://images.app.goo.gl/QVKDJ8Nnqas34bbJ9,"Located directly across from Ealing Broadway tube station, The Shanakee is a cozy Irish pub offering a great atmosphere, live sports, and live music. Enjoy a pint of Guinness at a very reasonable price while watching your favorite sports events. With friendly staff and patrons, The Shanakee is a highlight for visitors looking for a welcoming pub experience in London.",Yes,,,Yes,Yes,,,,,,,,https://www.pint-prices.com/pub/9-10%2C%20Central%20Buildings%2C%20The%20Broadway%2C%20London%20W5%202NT/The%20Shanakee,,https://www.pint-prices.com/borough-results/Ealing
borough_embedded_map_data_raw,City of London,The Ship,The Ship,"11 Talbot Court, , London, UK",51.5111,-0.084807,,,,,,,,,,,,,,,,,,,https://www.pint-prices.com/pub/11%20Talbot%20Court%2C%20%2C%20London%2C%20UK/The%20Ship,,https://www.pint-prices.com/borough-results/City%20of%20London
borough_embedded_map_data_raw,Havering,The Ship,The Ship,"290 Westferry Rd, London E14 3AG, UK",51.4878,-0.0177872,020 7531 9556,,https://www.theshipcanarywharf.co.uk/,https://www.theshipcanarywharf.co.uk/book-online/,https://images.app.goo.gl/zgvPgcY6bqkhA1Ho8,"Located at 290 Westferry Rd in London, The Ship is a historic pub dating back to 1835. This local gem offers a wide selection of ice-cold beers, interesting ales, and seasonal cocktails. The pub serves delicious homemade sourdough pizzas made with the best ingredients available. With three large screen televisions, board games, a pub quiz on Sundays, and poker nights on Mondays, The Ship provides a lively and entertaining atmosphere. Conveniently situated near excellent transport links, including DLR Mudchute Station and the Jubilee Line Canary Wharf, The Ship is the perfect spot to enjoy a cold refreshing beer or cocktail after a day of exploring London.",Yes,,,Yes,,Yes,,,,,,,https://www.pint-prices.com/pub/290%20Westferry%20Rd%2C%20London%20E14%203AG%2C%20UK/The%20Ship,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Havering,The Ship,The Ship,"39-47 Saint Marychurch St, London SE16 4JE",51.5005,-0.0539928,,,https://shiprotherhithe.co.uk/,,https://lh3.googleusercontent.com/p/AF1QipNjUDl-tQnmNP2vK283EgBuA23O9DsJT5wtEFEA=s680-w680-h510,"Located at 39-47 Saint Marychurch St in London, The Ship is a pub that offers food and features a beer garden. Unfortunately, the webpage text is currently unavailable, but you can visit their website at https://shiprotherhithe.co.uk/ for more information. Whether you're looking to enjoy a meal or relax outdoors with a drink, The Ship could be the perfect spot for you.",Yes,,Yes,,,,,,,,,,https://www.pint-prices.com/pub/39-47%20Saint%20Marychurch%20St%2C%20London%20SE16%204JE/The%20Ship,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,City of London,The Ship,The Ship,"68 Borough Rd, London SE1 1DX",51.4995,-0.0968701,,,https://www.theshipsouthwark.co.uk/,,https://images.app.goo.gl/B8wVtqcv3duLdk1R9,"Welcome aboard The Ship – the spot where good times and great drinks come together! Located in the heart of Southwark, this lively pub is a popular hangout for locals and visitors alike. Step inside and experience the cozy vibes of a traditional pub setting. Whether you're popping in for a quick pint after work or settling in for an evening of live music, The Ship has everything you need. Enjoy a vibrant beer garden, top-notch Guinness, and delicious Lebanese cuisine while soaking in the lively atmosphere. Come on in, find a seat, and let's raise a glass to good company and even better brews!",Yes,Yes,Yes,Yes,Yes,,,,,,,,https://www.pint-prices.com/pub/68%20Borough%20Rd%2C%20London%20SE1%201DX/The%20Ship,,https://www.pint-prices.com/borough-results/City%20of%20London
borough_embedded_map_data_raw,Havering,The Ship,The Ship,SE11 6QR,51.4932,-0.110559,,,,,,,,,,,,,,,,,,,https://www.pint-prices.com/pub/SE11%206QR/The%20Ship,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Havering,The Ship & Whale,The Ship & Whale,"2 Gulliver St, London SE16 7LT",51.4969,-0.0341033,,,no website,,https://lh3.googleusercontent.com/p/AF1QipMG1PJ3zqx5lsWSA0sHkgqWGPsP7W2zbsf9H4rp=s680-w680-h510,"Welcome to The Ship & Whale, a cozy pub located at 2 Gulliver St, London SE16 7LT. This pub is a favorite spot for locals and visitors alike, offering delicious food, a beer garden, and even a pub quiz for those looking to test their knowledge. Whether you're looking to enjoy a relaxing meal or have a fun night out with friends, The Ship & Whale has something for everyone. So why not drop by and experience the charm of this London pub for yourself?",yes,,yes,,,yes,,,,,,,https://www.pint-prices.com/pub/2%20Gulliver%20St%2C%20London%20SE16%207LT/The%20Ship%20%26%20Whale,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,City of London,The Ship Aground,The Ship Aground,"33 Wolseley St, London SE1 2BP",51.5007,-0.0715003,,,,,https://images.app.goo.gl/h8U2ibsTKt3zN1GHA,"Welcome to The Ship Aground, located at 33 Wolseley St, London SE1 2BP. This pub offers a variety of amenities including food, a beer garden, live sports, pub quizzes, and darts. Whether you're looking to enjoy a meal, catch a game, or test your trivia skills, The Ship Aground has something for everyone.",Yes,,Yes,Yes,,Yes,Yes,,,,,,https://www.pint-prices.com/pub/33%20Wolseley%20St%2C%20London%20SE1%202BP/The%20Ship%20Aground,,https://www.pint-prices.com/borough-results/City%20of%20London
borough_embedded_map_data_raw,City of London,The Ship EC3,The Ship EC3,"3 Hart St, London EC3R 7NB",51.5109,-0.0799562,,,https://www.nicholsonspubs.co.uk/restaurants/london/theshiptalbotcourtlondon#/,https://www.nicholsonspubs.co.uk/restaurants/london/theshiptalbotcourtlondon/bookings#/,https://images.app.goo.gl/AUmt7nro6uLHw4a69,"Located in Talbot Court London, The Ship is a unique city centre pub with a rich history. Step into this traditional pub to discover a wide range of real ales, quality pub food, and famous British hospitality. With live sports, darts, and karaoke nights, The Ship offers a vibrant atmosphere for locals and visitors alike. Whether you're looking for a relaxing drink, delicious food, or lively entertainment, The Ship has something for everyone. Visit their website to book a table and experience the charm of this historic pub in London.",Yes,Yes,,Yes,,,Yes,,,Yes,,,https://www.pint-prices.com/pub/3%20Hart%20St%2C%20London%20EC3R%207NB/The%20Ship%20EC3,,https://www.pint-prices.com/borough-results/City%20of%20London
